operacion,tipo,long,lat,m2total,direccion,calle,altura,cambio,preciotex,preciousd,precioars,preciousdm,precioarsm,barrio,comuna,codigo_postal,codigo_postal_argentino
VTA,TERRENO,-58.4140715,-34.6182141,320.0,Agrelo 3399,Agrelo ,3399,37.2,U$S 330000,330000.0,12276000.0,1031.25,38362.5,ALMAGRO,5.0,1224,C1224ABE
VTA,TERRENO,-58.4245657,-34.610096999999996,320.0,Bartolome Mitre y Gascon,Bartolome Mitre y Gascon,,37.2,U$S 690000,690000.0,25668000.0,2156.25,80212.5,ALMAGRO,5.0,,
VTA,TERRENO,-58.424486,-34.61365870000001,174.0,Don Bosco,Don Bosco,,37.2,U$S 380000,380000.0,14136000.0,2183.908046,81241.37931,ALMAGRO,5.0,,
VTA,TERRENO,-58.4236514,-34.614752100000004,650.0,Hipolito Irigoyen 4043,Hipolito Irigoyen ,4043,37.2,U$S 1000000,1000000.0,37200000.0,1538.461538,57230.76923099999,ALMAGRO,5.0,,
VTA,TERRENO,-58.413725199999995,-34.6031243,283.0,HUMAHUACA 3400,HUMAHUACA ,3400,37.2,U$S 850000,850000.0,31620000.0,3003.533569,111731.44876300001,ALMAGRO,5.0,1191,C1191ABB
VTA,TERRENO,-58.421962,-34.60729,296.0,POTOSI 3900,POTOSI ,3900,37.2,U$S 750000,750000.0,27900000.0,2533.783784,94256.75675700001,ALMAGRO,5.0,1199,C1199ACD
VTA,TERRENO,-58.4267171,-34.6126937,240.0,PRIGLES,PRIGLES,,37.2,U$S 448000,448000.0,16665600.0,1866.6666670000002,69440.0,ALMAGRO,5.0,,
VTA,TERRENO,-58.427137300000005,-34.602570799999995,270.0,PRINGLES,PRINGLES,,37.2,U$S 700000,700000.0,26040000.0,2592.592593,96444.44444400001,ALMAGRO,5.0,,
VTA,TERRENO,-58.41401870000001,-34.5993478,176.0,San Luis 3438,San Luis ,3438,37.2,U$S 589000,589000.0,21910800.0,3346.590909,124493.18181800001,ALMAGRO,5.0,1186,C1186ACP
VTA,TERRENO,-58.414043400000004,-34.60118920000001,221.0,SANCHEZ DE BUSTAMANTE 800,SANCHEZ DE BUSTAMANTE ,800,37.2,U$S 500000,500000.0,18600000.0,2262.443439,84162.895928,ALMAGRO,5.0,1173,C1173ABN
VTA,TERRENO,-58.4144007,-34.6029925,221.0,Sanchez de Bustamante 600,Sanchez de Bustamante ,600,37.2,U$S 498000,498000.0,18525600.0,2253.393665,83826.244344,ALMAGRO,5.0,1173,C1173ABJ
VTA,TERRENO,-58.414005,-34.611391999999995,188.0,Sanchez de Loria184/86/88,Sanchez de Loria,184,37.2,U$S 259000,259000.0,9634800.0,1377.659574,51248.93617,ALMAGRO,5.0,1173,C1173ACD
VTA,TERRENO,-58.428177346216,-34.604039235368,480.0,SARMIENTO 4400,SARMIENTO ,4400,37.2,U$S 1100000,1100000.0,40920000.0,2291.666667,85250.0,ALMAGRO,5.0,1197,C1197AAN
VTA,TERRENO,-58.413405000000004,-34.6165658,400.0,Venezuela 3300,Venezuela ,3300,37.2,U$S 650000,650000.0,24180000.0,1625.0,60450.0,ALMAGRO,5.0,1211,C1211AAL
VTA,TERRENO,-58.3859079,-34.6285634,600.0,AV BRASIL 1402,AV BRASIL ,1402,37.2,U$S 749000,749000.0,27862800.0,1248.333333,46438.0,CONSTITUCION,1.0,1154,C1154AAZ
VTA,TERRENO,-58.384930000000004,-34.62292,165.0,Av San Juan 1300,Av San Juan ,1300,37.2,U$S 480000,480000.0,17856000.0,2909.090909,108218.18181800001,CONSTITUCION,1.0,1148,C1148AAN
VTA,TERRENO,-58.37944670000001,-34.6196476,135.0,Carlos Calvo 955,Carlos Calvo ,955,37.2,U$S 385000,385000.0,14322000.0,2851.851852,106088.888889,CONSTITUCION,1.0,1102,C1102AAS
VTA,TERRENO,-58.3853637,-34.6187761,255.0,ESTADOS UNIDOS 1300,ESTADOS UNIDOS ,1300,37.2,U$S 400000,400000.0,14880000.0,1568.627451,58352.941176,CONSTITUCION,1.0,1101,C1101AAZ
VTA,TERRENO,-58.3882159,-34.626332500000004,210.0,PAVON 1600,PAVON ,1600,37.2,U$S 250000,250000.0,9300000.0,1190.47619,44285.714286,CONSTITUCION,1.0,1151,C1151ABJ
VTA,TERRENO,-58.387338,-34.632391,121.0,RONDEAU  1500,RONDEAU  ,1500,37.2,U$S 165000,165000.0,6138000.0,1363.636364,50727.272726999996,CONSTITUCION,1.0,,
VTA,TERRENO,-58.3821846,-34.6221905,893.0,SAN JUAN 1100,SAN JUAN ,1100,37.2,U$S 2150000,2150000.0,79980000.0,2407.614782,89563.269877,CONSTITUCION,1.0,1147,C1147AAV
VTA,TERRENO,-58.405274399999996,-34.627425099999996,0.0,Dean Funes 1450,Dean Funes ,1450,37.2,U$S 220000,220000.0,8184000.0,586.0,21824.0,SAN CRISTOBAL,3.0,1244,C1244AAF
VTA,TERRENO,-58.397363600000006,-34.6244262,0.0,Gral Urquiza 1200,Gral Urquiza ,1200,37.2,U$S 880000,880000.0,32736000.0,2384.0,88715.44,SAN CRISTOBAL,3.0,1221,C1221ADN
VTA,TERRENO,-58.4017708,-34.6209591,178.0,SAAVEDRA 1000,SAAVEDRA ,1000,37.2,U$S 570000,570000.0,21204000.0,3202.247191,119123.595506,SAN CRISTOBAL,3.0,1229,C1229ACJ
VTA,TERRENO,-58.4014741,-34.622012899999994,140.0,SAAVEDRA 1000,SAAVEDRA ,1000,37.2,U$S 230000,230000.0,8556000.0,1642.857143,61114.285714,SAN CRISTOBAL,3.0,1229,C1229ACJ
VTA,TERRENO,-58.400445,-34.613749,300.0,2410,,2410,37.2,U$S 700000,700000.0,26040000.0,2333.333333,86800.0,BALVANERA,3.0,,
VTA,TERRENO,-58.41144179999999,-34.61381179999999,198.0,24 DE NOVIEMBRE 200, DE NOVIEMBRE ,24,37.2,U$S 350000,350000.0,13020000.0,1767.676768,65757.575758,BALVANERA,3.0,1170,C1170AAB
VTA,TERRENO,-58.40449,-34.61653,650.0,Av. Jujuy 500,Av. Jujuy ,500,37.2,U$S 1500000,1500000.0,55800000.0,2307.6923079999997,85846.153846,BALVANERA,3.0,1083,C1083AAR
VTA,TERRENO,-58.394983999999994,-34.614184,389.0,AVENIDA BELGRANO 2000,AVENIDA BELGRANO ,2000,37.2,U$S 750000,750000.0,27900000.0,1928.020566,71722.365039,BALVANERA,3.0,1094,C1094AAO
VTA,TERRENO,-58.400526799999994,-34.617457200000004,315.0,CHILE 2400,CHILE ,2400,37.2,U$S 420000,420000.0,15624000.0,1333.333333,49600.0,BALVANERA,3.0,1227,C1227AAL
VTA,TERRENO,-58.406913100000004,-34.616299600000005,251.0,Dean Funes 500,Dean Funes ,500,37.2,U$S 259000,259000.0,9634800.0,1031.87251,38385.657371,BALVANERA,3.0,1214,C1214AAD
VTA,TERRENO,-58.398231,-34.616137,518.0,Mexico 2000,Mexico ,2000,37.2,U$S 700000,700000.0,26040000.0,1351.351351,50270.27027,BALVANERA,3.0,1222,C1222ABD
VTA,TERRENO,-58.40927610000001,-34.6187075,285.0,Mexico 3100,Mexico ,3100,37.2,U$S 500000,500000.0,18600000.0,1754.385965,65263.157895000004,BALVANERA,3.0,1223,C1223ABL
VTA,TERRENO,-58.3953924,-34.6091893,2308.0,Rivadavia,Rivadavia,,37.2,U$S 4900000,4900000.0,182280000.0,2123.05026,78977.469671,BALVANERA,3.0,,
VTA,TERRENO,-58.407109999999996,-34.605442,865.0,Valentin Gomez 2900,Valentin Gomez ,2900,37.2,U$S 1650000,1650000.0,61380000.0,1907.5144510000002,70959.537572,BALVANERA,3.0,1191,C1191AAB
VTA,TERRENO,-58.3926061,-34.6098208,950.0,,,,37.2,U$S 950000,950000.0,35340000.0,1000.0,37200.0,BALVANERA,3.0,,
VTA,TERRENO,-58.376599399999996,-34.6093555,621.0,Hipolito Yrigoyen 700,Hipolito Yrigoyen ,700,37.2,U$S 1100000,1100000.0,40920000.0,1771.336554,65893.719807,MONTSERRAT,1.0,1086,C1086AAJ
VTA,TERRENO,-58.381617500000004,-34.6152988,1480.0,MEXICO 1100,MEXICO ,1100,37.2,U$S 550000,550000.0,20460000.0,371.621622,13824.324324000001,MONTSERRAT,1.0,1097,C1097AAV
VTA,TERRENO,-58.379596400000004,-34.614092299999996,840.0,VENEZUELA 900,VENEZUELA ,900,37.2,U$S 2100000,2100000.0,78120000.0,2500.0,93000.0,MONTSERRAT,1.0,1095,C1095AAR
VTA,TERRENO,-58.379214600000005,-34.60452670000001,172.0,Suipacha 321,Suipacha ,321,37.2,U$S 1700000,1700000.0,63240000.0,9883.72093,367674.418605,SAN NICOLAS,1.0,1008,C1008AAG
VTA,TERRENO,-58.4752304,-34.5586374,190.0,Balbin 3100,Balbin ,3100,37.2,U$S 1900000,1900000.0,70680000.0,10000.0,372000.0,COGHLAN,12.0,1430,C1430AAO
VTA,TERRENO,-58.47133170000001,-34.5655001,355.0,Monroe y Melián,Monroe y Melián,,37.2,U$S 1380000,1380000.0,51336000.0,3887.3239439999998,144608.450704,COGHLAN,12.0,,
VTA,TERRENO,-58.445742,-34.57314,439.0,Amenabar 600,Amenabar ,600,37.2,U$S 850000,850000.0,31620000.0,1936.2186789999998,72027.334852,COLEGIALES,13.0,1426,C1426AJH
VTA,TERRENO,-58.454452100000005,-34.578635999999996,1500.0,CESPEDES 3448,CESPEDES ,3448,37.2,U$S 1500000,1500000.0,55800000.0,1000.0,37200.0,COLEGIALES,13.0,1426,C1426DVL
VTA,TERRENO,-58.4516417,-34.573457899999994,233.0,Cespedes 2900,Cespedes ,2900,37.2,U$S 720000,720000.0,26784000.0,3090.128755,114952.7897,COLEGIALES,13.0,,
VTA,TERRENO,-58.459622499999995,-34.5783215,217.0,Virrey Arredondo  3600,Virrey Arredondo  ,3600,37.2,U$S 520000,520000.0,19344000.0,2396.313364,89142.857143,COLEGIALES,13.0,1426,C1426EAP
VTA,TERRENO,-58.4524566,-34.569189,203.0,Virrey Arredondo 2634,Virrey Arredondo ,2634,37.2,U$S 1280000,1280000.0,47616000.0,6305.418718999999,234561.57635500003,COLEGIALES,13.0,1426,C1426DZJ
VTA,TERRENO,-58.45749870000001,-34.571314799999996,199.0,Zapiola 1500,Zapiola ,1500,37.2,U$S 650000,650000.0,24180000.0,3266.3316579999996,121507.53768800001,COLEGIALES,13.0,1426,C1426AUD
VTA,TERRENO,-58.441970158197,-34.582223807062995,375.0,Arevalo 1500,Arevalo ,1500,37.2,U$S 1100000,1100000.0,40920000.0,2933.333333,109120.0,PALERMO,14.0,1414,C1414CQD
VTA,TERRENO,-58.439406299999995,-34.5881196,250.0,Av. Cordoba y Humboldt,Av. Cordoba y Humboldt,,37.2,U$S 1500000,1500000.0,55800000.0,6000.0,223200.0,PALERMO,14.0,,
VTA,TERRENO,-58.421682999999994,-34.594359000000004,123.0,Av. Honduras 4000,Av. Honduras ,4000,37.2,U$S 350000,350000.0,13020000.0,2845.528455,105853.658537,PALERMO,14.0,1180,C1180ACF
VTA,TERRENO,-58.403016772118995,-34.582628857993996,289.0,Billinghurst 2500,Billinghurst ,2500,37.2,U$S 5000000,5000000.0,186000000.0,17301.038062,643598.615917,PALERMO,14.0,1425,C1425DTX
VTA,TERRENO,-58.419193910741996,-34.596367618333,202.0,Cabrera 3700,Cabrera ,3700,37.2,U$S 426000,426000.0,15847200.0,2108.910891,78451.485149,PALERMO,14.0,1186,C1186AAR
VTA,TERRENO,-58.440805000000005,-34.585397,453.0,Carranza Angel 1400,Carranza Angel ,1400,37.2,U$S 1500000,1500000.0,55800000.0,3311.2582780000002,123178.80794700001,PALERMO,14.0,1414,C1414COL
VTA,TERRENO,-58.411796200000005,-34.5919588,164.0,CHARCAS 3200,CHARCAS ,3200,37.2,U$S 950000,950000.0,35340000.0,5792.682927000001,215487.80487800002,PALERMO,14.0,1425,C1425BMN
VTA,TERRENO,-58.41911410000001,-34.5868112,154.0,Charcas 3900,Charcas ,3900,37.2,U$S 1500000,1500000.0,55800000.0,9740.259740000001,362337.662338,PALERMO,14.0,1425,C1425BNB
VTA,TERRENO,-58.424465299999994,-34.5827953,242.0,CHARCAS 4300,CHARCAS ,4300,37.2,U$S 1450000,1450000.0,53940000.0,5991.735537,222892.561983,PALERMO,14.0,1425,C1425BNJ
VTA,TERRENO,-58.4307181,-34.585575,220.0,Costa Rica 5100,Costa Rica ,5100,37.2,U$S 600000,600000.0,22320000.0,2727.272727,101454.545455,PALERMO,14.0,1414,C1414BSR
VTA,TERRENO,-58.4229019,-34.594190999999995,289.0,GASCON 1400,GASCON ,1400,37.2,U$S 450000,450000.0,16740000.0,1557.093426,57923.875433,PALERMO,14.0,1181,C1181ACZ
VTA,TERRENO,-58.441492000000004,-34.569478600000004,93.0,Gorostiaga 2200,Gorostiaga ,2200,37.2,U$S 490000,490000.0,18228000.0,5268.817204,196000.0,PALERMO,14.0,1426,C1426CTN
VTA,TERRENO,-58.4289061,-34.5906859,96.0,Gorriti 4700,Gorriti ,4700,37.2,U$S 1250000,1250000.0,46500000.0,13020.833333,484375.0,PALERMO,14.0,1414,C1414BJJ
VTA,TERRENO,-58.428041099999994,-34.5914361,532.0,Gorriti y Malabia,Gorriti y Malabia,,37.2,U$S 1950000,1950000.0,72540000.0,3665.4135340000003,136353.383459,PALERMO,14.0,,
VTA,TERRENO,-58.41894839999999,-34.5892956,72.0,GUATEMALA 4100,GUATEMALA ,4100,37.2,U$S 769000,769000.0,28606800.0,10680.555556,397316.666667,PALERMO,14.0,,
VTA,TERRENO,-58.41772589999999,-34.5856928,188.0,Guemes 4000,Guemes ,4000,37.2,U$S 1860000,1860000.0,69192000.0,9893.617021,368042.553191,PALERMO,14.0,1425,C1425BKV
VTA,TERRENO,-58.430930465112,-34.590397402272,190.0,Gurruchaga 1424,Gurruchaga ,1424,37.2,U$S 1050000,1050000.0,39060000.0,5526.315789,205578.947368,PALERMO,14.0,1414,C1414DID
VTA,TERRENO,-58.4281983,-34.590011499999996,307.0,Honduras y Armenia,Honduras y Armenia,,37.2,U$S 1700000,1700000.0,63240000.0,5537.459283,205993.485342,PALERMO,14.0,,
VTA,TERRENO,-58.429646,-34.579886,472.0,Humboldt 2300,Humboldt ,2300,37.2,U$S 2200000,2200000.0,81840000.0,4661.016949,173389.83050799998,PALERMO,14.0,1425,C1425FUD
VTA,TERRENO,-58.429401,-34.592268,610.0,Jose Antonio Cabrera 4700,Jose Antonio Cabrera ,4700,37.2,U$S 1650000,1650000.0,61380000.0,2704.918033,100622.95082,PALERMO,14.0,1414,C1414BGJ
VTA,TERRENO,-58.4304501,-34.5755287,906.0,Luis M. Campos 100,Luis M. Campos ,100,37.2,U$S 5500000,5500000.0,204600000.0,6070.640177,225827.81457,PALERMO,14.0,1425,C1425GEN
VTA,TERRENO,-58.430687899999995,-34.59308239999999,299.0,Malabia 1200,Malabia ,1200,37.2,U$S 850000,850000.0,31620000.0,2842.809365,105752.508361,PALERMO,14.0,1414,C1414DLX
VTA,TERRENO,-58.4232966,-34.571149600000005,339.0,MANSILLA 3500,MANSILLA ,3500,37.2,U$S 1600000,1600000.0,59520000.0,4719.764012,175575.221239,PALERMO,14.0,1425,C1425BPT
VTA,TERRENO,-58.408830764557,-34.579005223963,229.0,SEGUI 3500,SEGUI ,3500,37.2,U$S 2280000,2280000.0,84816000.0,9956.331878,370375.545852,PALERMO,14.0,,
VTA,TERRENO,-58.4343765,-34.591431,781.0,Serrano y Av. Cordoba,Serrano y Av. Cordoba,,37.2,U$S 1500000,1500000.0,55800000.0,1920.6145969999998,71446.86299600001,PALERMO,14.0,,
VTA,TERRENO,-58.4251921,-34.5802021,562.0,Soho,Soho,,37.2,U$S 4500000,4500000.0,167400000.0,8007.117437999999,297864.768683,PALERMO,14.0,,
VTA,TERRENO,-58.436555000000006,-34.568355,210.0,Volta 1800,Volta ,1800,37.2,U$S 800000,800000.0,29760000.0,3809.52381,141714.285714,PALERMO,14.0,,
VTA,TERRENO,-58.439355500000005,-34.574791299999994,194.0,ZAPATA 100,ZAPATA ,100,37.2,U$S 890000,890000.0,33108000.0,4587.628866,170659.793814,PALERMO,14.0,1426,C1426ADB
VTA,TERRENO,-58.456686399999995,-34.562084399999996,225.0,Arribeños 2700,Arribeños ,2700,37.2,U$S 980000,980000.0,36456000.0,4355.555556,162026.666667,BELGRANO,13.0,1428,C1428APL
VTA,TERRENO,-58.456686399999995,-34.562084399999996,143.0,Artilleros 2300,Artilleros ,2300,37.2,U$S 370000,370000.0,13764000.0,2587.4125870000003,96251.748252,BELGRANO,13.0,1428,C1428AUJ
VTA,TERRENO,-58.45491,-34.567353000000004,346.0,Ciudad de la Paz 1500,Ciudad de la Paz ,1500,37.2,U$S 1600000,1600000.0,59520000.0,4624.277457,172023.121387,BELGRANO,13.0,1426,C1426AHB
VTA,TERRENO,-58.45762111163901,-34.564139605324,950.0,Echeverria 2600,Echeverria ,2600,37.2,U$S 1000000,1000000.0,37200000.0,1052.6315789999999,39157.894737,BELGRANO,13.0,1428,C1428DRT
VTA,TERRENO,-58.4566787,-34.5538377,200.0,Manuel Ugarte 1896,Manuel Ugarte ,1896,37.2,U$S 960000,960000.0,35712000.0,4800.0,178560.0,BELGRANO,13.0,1428,C1428BRH
VTA,TERRENO,-58.446206499999995,-34.55673,112.0,Miguelete 2030,Miguelete ,2030,37.2,U$S 233000,233000.0,8667600.0,2080.357143,77389.285714,BELGRANO,13.0,1428,C1428ASF
VTA,TERRENO,-58.456686399999995,-34.562084399999996,712.0,Monroe 1200,Monroe ,1200,37.2,U$S 1300000,1300000.0,48360000.0,1825.8426969999998,67921.348315,BELGRANO,13.0,1428,C1428BKJ
VTA,TERRENO,-58.456686399999995,-34.562084399999996,266.0,Olazábal 2100,Olazábal ,2100,37.2,U$S 1800000,1800000.0,66960000.0,6766.917293,251729.323308,BELGRANO,13.0,1428,C1428DHP
VTA,TERRENO,-58.461462448193,-34.560536201605004,407.0,Olazabal,Olazabal,,37.2,U$S 2250000,2250000.0,83700000.0,5528.255528,205651.105651,BELGRANO,13.0,,
VTA,TERRENO,-58.445727070639,-34.552186010149995,126.0,Pasaje Temperley 1100,Pasaje Temperley ,1100,37.2,U$S 335000,335000.0,12462000.0,2658.730159,98904.76190499999,BELGRANO,13.0,,
VTA,TERRENO,-58.4630687,-34.5578898,419.0,Pedro Rivera y Amenabar,Pedro Rivera y Amenabar,,37.2,U$S 1500000,1500000.0,55800000.0,3579.952267,133174.22434400002,BELGRANO,13.0,,
VTA,TERRENO,-58.4468066,-34.5521441,142.0,Terreno Para Vivienda Unifamiliar,Terreno Para Vivienda Unifamiliar,,37.2,U$S 370000,370000.0,13764000.0,2605.633803,96929.577465,BELGRANO,13.0,,
VTA,TERRENO,-58.41381379999999,-34.5968674,278.0,Cabrera 3372,Cabrera ,3372,37.2,U$S 1390000,1390000.0,51708000.0,5000.0,186000.0,RECOLETA,2.0,1186,C1186AAL
VTA,TERRENO,-58.396712699999995,-34.598551,900.0,Paraguay 2000,Paraguay ,2000,37.2,U$S 1450000,1450000.0,53940000.0,1611.111111,59933.333333,RECOLETA,2.0,1121,C1121ABD
VTA,TERRENO,-58.4591512,-34.548666100000005,259.0,Campos Salles 1800,Campos Salles ,1800,37.2,U$S 650000,650000.0,24180000.0,2509.6525100000003,93359.073359,NUÃ‘EZ,13.0,1429,C1429CEF
VTA,TERRENO,-58.4689277,-34.5578508,310.0,Conesa 2964,Conesa ,2964,37.2,U$S 960000,960000.0,35712000.0,3096.774194,115200.0,NUÃ‘EZ,13.0,1429,C1429ALB
VTA,TERRENO,-58.4686468,-34.556468100000004,292.0,Cramer 3048,Cramer ,3048,37.2,U$S 1000000,1000000.0,37200000.0,3424.6575340000004,127397.260274,NUÃ‘EZ,13.0,1429,C1429AJD
VTA,TERRENO,-58.455229,-34.550032,144.0,Montañeses 2900,Montañeses ,2900,37.2,U$S 1300000,1300000.0,48360000.0,9027.777778,335833.333333,NUÃ‘EZ,13.0,1429,C1429BLB
VTA,TERRENO,-58.46014520000001,-34.542750299999994,326.0,Nuñez 2900,Nuñez ,2900,37.2,U$S 600000,600000.0,22320000.0,1840.490798,68466.257669,NUÃ‘EZ,13.0,1429,C1429BWR
VTA,TERRENO,-58.46014520000001,-34.542750299999994,370.0,Ruiz huidobro 100,Ruiz huidobro ,100,37.2,U$S 840000,840000.0,31248000.0,2270.27027,84454.054054,NUÃ‘EZ,13.0,,
VTA,TERRENO,-58.450155,-34.5938114,390.0,av Dorrego 500,av Dorrego ,500,37.2,U$S 650000,650000.0,24180000.0,1666.666667,62000.0,CHACARITA,15.0,1414,C1414AKN
VTA,TERRENO,-58.446526,-34.592622,476.0,CORRIENTES 6100,CORRIENTES ,6100,37.2,U$S 1450000,1450000.0,53940000.0,3046.218487,113319.327731,CHACARITA,15.0,1414,C1414AVE
VTA,TERRENO,-58.443008999999996,-34.58833679999999,98.0,Loyola 1491,Loyola ,1491,37.2,U$S 210000,210000.0,7812000.0,2142.857143,79714.285714,CHACARITA,15.0,1414,C1414AVD
VTA,TERRENO,-58.443123489038,-34.58842781572,98.0,Loyola 1400,Loyola ,1400,37.2,U$S 210000,210000.0,7812000.0,2142.857143,79714.285714,CHACARITA,15.0,1416,C1416EXE
VTA,TERRENO,-58.4713015,-34.6034255,163.0,ALVAREZ JONTE 1967,ALVAREZ JONTE ,1967,37.2,U$S 200000,200000.0,7440000.0,1226.9938650000001,45644.171779000004,PATERNAL,15.0,1416,C1416CDN
VTA,TERRENO,-58.458314,-34.604469,128.0,PaysandÃƒÂº 1800,Paysand,1800,37.2,U$S 399000,399000.0,14842800.0,3117.1875,115959.375,PATERNAL,15.0,1188,C1188AAT
VTA,TERRENO,-58.424715,-34.597348,108.0,Av Córdoba 4100,Av Córdoba ,4100,37.2,U$S 1000000,1000000.0,37200000.0,9259.259259,344444.444444,VILLA CRESPO,15.0,1416,C1416CXH
VTA,TERRENO,-58.455329420377,-34.604851125113,381.0,Belaustegui 900,Belaustegui ,900,37.2,U$S 1000000,1000000.0,37200000.0,2624.6719160000002,97637.795276,VILLA CRESPO,15.0,1414,C1414AWJ
VTA,TERRENO,-58.434749100000005,-34.5946818,313.0,CASTILLO 500,CASTILLO ,500,37.2,U$S 460000,460000.0,17112000.0,1469.6485619999999,54670.92651799999,VILLA CRESPO,15.0,1414,C1414AJZ
VTA,TERRENO,-58.445920799999996,-34.593179600000006,442.0,CORRIENTES 6000,CORRIENTES ,6000,37.2,U$S 1500000,1500000.0,55800000.0,3393.665158,126244.34389100001,VILLA CRESPO,15.0,1414,C1414CUD
VTA,TERRENO,-58.4485744,-34.5967315,198.0,DARWIN 200,DARWIN ,200,37.2,U$S 450000,450000.0,16740000.0,2272.727273,84545.454545,VILLA CRESPO,15.0,1414,C1414AZH
VTA,TERRENO,-58.43087560000001,-34.595534,222.0,Lerma 336/8,Lerma ,336,37.2,U$S 450000,450000.0,16740000.0,2027.0270269999999,75405.405405,VILLA CRESPO,15.0,,
VTA,TERRENO,-58.4476884,-34.5988287,177.0,Muñecas y Thames,Muñecas y Thames,,37.2,U$S 350000,350000.0,13020000.0,1977.40113,73559.322034,VILLA CRESPO,15.0,1414,C1414AFH
VTA,TERRENO,-58.446405799999994,-34.5984725,347.0,Murillo 900,Murillo ,900,37.2,U$S 600000,600000.0,22320000.0,1729.1066280000002,64322.76657100001,VILLA CRESPO,15.0,1414,C1414CCD
VTA,TERRENO,-58.445027,-34.604375,437.0,Olaya 1300,Olaya ,1300,37.2,U$S 650000,650000.0,24180000.0,1487.4141880000002,55331.807779999996,VILLA CRESPO,15.0,1414,C1414CCJ
VTA,TERRENO,-58.4467432,-34.6028951,388.0,OLAYA 1600,OLAYA ,1600,37.2,U$S 520000,520000.0,19344000.0,1340.206186,49855.670103,VILLA CRESPO,15.0,1414,C1414DNU
VTA,TERRENO,-58.433039199999996,-34.5963528,606.0,Raul Scalabrini Ortiz 800,Raul Scalabrini Ortiz ,800,37.2,U$S 2995000,2995000.0,111414000.0,4942.244224,183851.48514900001,VILLA CRESPO,15.0,1414,C1414AOB
VTA,TERRENO,-58.4344461,-34.6022521,205.0,VERA 100,VERA ,100,37.2,U$S 800000,800000.0,29760000.0,3902.4390240000002,145170.731707,VILLA CRESPO,15.0,1414,C1414AAN
VTA,TERRENO,-58.4391777,-34.6034545,316.0,WARNES 100,WARNES ,100,37.2,U$S 990000,990000.0,36828000.0,3132.911392,116544.303797,VILLA CRESPO,15.0,1414,C1414AAO
VTA,TERRENO,-58.4400094,-34.602987,241.0,WARNES 200,WARNES ,200,37.2,U$S 1100000,1100000.0,40920000.0,4564.315353,169792.53112,VILLA CRESPO,15.0,1416,C1416EYQ
VTA,TERRENO,-58.4881861,-34.610160799999996,1645.0,Alvarez Jonte 3200,Alvarez Jonte ,3200,37.2,U$S 2600000,2600000.0,96720000.0,1580.547112,58796.352584,VILLA DEL PARQUE,11.0,1417,C1417GMB
VTA,TERRENO,-58.4796691,-34.6019448,104.0,Arregui 2400,Arregui ,2400,37.2,U$S 310000,310000.0,11532000.0,2980.7692309999998,110884.615385,VILLA DEL PARQUE,11.0,1417,C1417ADB
VTA,TERRENO,-58.498183999999995,-34.599945,251.0,Campana 3300,Campana ,3300,37.2,U$S 580000,580000.0,21576000.0,2310.7569719999997,85960.159363,VILLA DEL PARQUE,11.0,1419,C1419EOA
VTA,TERRENO,-58.47750550000001,-34.60084620000001,150.0,Gavilan 4827,Gavilan ,4827,37.2,U$S 368000,368000.0,13689600.0,2453.333333,91264.0,VILLA DEL PARQUE,11.0,1417,C1417FXB
VTA,TERRENO,-58.48275375,-34.59952164,525.0,General Rivas  2400,General Rivas  ,2400,37.2,U$S 680000,680000.0,25296000.0,1295.238095,48182.857143,VILLA DEL PARQUE,11.0,1417,C1417FYX
VTA,TERRENO,-58.498709999999996,-34.609929,620.0,Marcos sastre  3800,Marcos sastre  ,3800,37.2,U$S 689000,689000.0,25630800.0,1111.290323,41340.0,VILLA DEL PARQUE,11.0,1417,C1417FNH
VTA,TERRENO,-58.4945905,-34.604328499999994,201.0,NOGOYA 3200,NOGOYA ,3200,37.2,U$S 1000000,1000000.0,37200000.0,4975.124378,185074.626866,VILLA DEL PARQUE,11.0,1417,C1417EDF
VTA,TERRENO,-58.491457,-34.599084999999995,723.0,Pedro lozano 2900,Pedro lozano ,2900,37.2,U$S 1750000,1750000.0,65100000.0,2420.4702629999997,90041.493776,VILLA DEL PARQUE,11.0,1417,C1417EED
VTA,TERRENO,-58.4980548,-34.6031244,299.0,Pedro Lozano 3400,Pedro Lozano ,3400,37.2,U$S 790000,790000.0,29388000.0,2642.140468,98287.625418,VILLA DEL PARQUE,11.0,1405,C1405BGS
VTA,TERRENO,-58.44010600000001,-34.6089152,225.0,ACOYTE 800,ACOYTE ,800,37.2,U$S 900000,900000.0,33480000.0,4000.0,148800.0,CABALLITO,6.0,,
VTA,TERRENO,-58.4387049,-34.6064388,850.0,Antonio Machado 500,Antonio Machado ,500,37.2,U$S 600000,600000.0,22320000.0,705.8823530000001,26258.823528999998,CABALLITO,6.0,,
VTA,TERRENO,-58.4322684,-34.6102141,251.0,Aranguren y Acevedo,Aranguren y Acevedo,,37.2,U$S 1200000,1200000.0,44640000.0,4780.876494,177848.605578,CABALLITO,6.0,1416,C1416DRT
VTA,TERRENO,-58.4544045,-34.6119717,332.0,AV GAONA 1880,AV GAONA ,1880,37.2,U$S 600000,600000.0,22320000.0,1807.228916,67228.91566299999,CABALLITO,6.0,1416,C1416DRO
VTA,TERRENO,-58.4487797,-34.6088147,519.0,Av. Gaona 1400,Av. Gaona ,1400,37.2,U$S 1300000,1300000.0,48360000.0,2504.8169559999997,93179.190751,CABALLITO,6.0,1424,C1424BYU
